MonthlyCharges,tenure,TotalCharges,Churn_Yes
19.85,3,63.75,True
98.0,63,6218.45,False
79.9,3,260.9,True
107.7,68,7320.9,False
99.7,30,2967.35,True
104.7,60,6333.8,False
58.6,15,939.7,True
93.9,45,4200.25,False
86.45,70,5950.2,False
98.5,10,1037.75,True
19.4,4,93.4,False
50.45,1,50.45,True
24.95,68,1614.9,False
75.0,22,1573.95,False
94.65,38,3624.3,True
100.25,1,100.25,True
78.2,18,1468.75,False
94.2,29,2607.6,False
88.45,16,1422.1,True
69.85,1,69.85,True
81.7,12,858.6,True
50.05,31,1523.4,False
79.9,4,324.3,True
69.55,48,3435.6,False
25.4,15,399.6,True
90.1,50,4549.45,False
44.65,7,322.5,False
83.75,41,3273.55,True
80.35,68,5375.15,False
98.1,26,2510.7,False
53.35,57,3090.05,False
19.55,3,61.05,False
20.9,1,20.9,True
48.95,19,955.6,False
54.2,3,140.4,False
24.45,59,1493.1,False
69.4,1,69.4,True
40.15,42,1626.05,False
74.9,7,541.15,True
25.6,67,1784.9,False
70.35,1,70.35,False
91.7,66,6075.9,False
89.2,61,5500.6,False
24.1,4,73.1,False
74.15,42,3229.4,True
53.85,64,3399.85,False
115.6,54,6431.05,False
19.75,1,19.75,False
24.05,54,1230.9,False
25.3,18,454.65,False
84.3,3,235.05,False
70.1,1,70.1,True
89.75,72,6595.9,False
97.95,60,5867.0,False
20.0,11,196.35,False
78.3,12,909.25,True
103.9,61,6449.15,False
20.7,39,762.45,False
96.8,55,5283.95,True
94.4,17,1617.5,True
20.15,37,785.75,False
26.0,72,1776.0,False
77.35,72,5396.25,False
66.05,8,574.5,False
19.9,22,400.3,False
84.3,1,84.3,True
68.15,38,2656.3,False
80.85,17,1445.95,False
75.5,70,5212.65,False
92.45,72,6440.25,True
80.6,28,2244.95,False
83.2,15,1130.0,False
87.55,72,6463.15,False
99.55,11,1131.2,True
81.25,8,585.95,True
109.4,57,6252.7,False
19.95,1,19.95,True
45.55,46,2062.15,False
20.7,30,587.1,False
75.3,10,720.45,False
99.25,23,2186.4,True
93.4,32,2979.3,False
73.75,13,956.65,False
80.45,39,3201.55,True
88.15,44,3973.2,False
49.2,9,447.9,False
19.65,67,1335.2,False
79.35,9,661.25,True
79.75,15,1111.85,True
105.15,71,7555.0,False
49.0,1,49.0,False
100.05,30,3046.15,True
69.35,1,69.35,True
49.8,17,836.35,False
85.8,3,272.2,True
79.7,67,5293.4,True
20.95,1,20.95,False
50.55,1,50.55,True
79.3,32,2570.0,False
19.5,41,798.2,False
80.55,1,80.55,True
44.15,1,44.15,False
84.5,12,916.9,True
105.5,62,6487.2,False
84.3,22,1855.65,True
92.7,17,1556.85,False
26.25,72,1988.05,False
96.95,56,5432.2,False
20.45,9,147.55,False
115.8,72,8424.9,False
108.2,20,2203.7,False
20.2,19,387.4,False
67.75,2,116.65,True
54.9,53,3045.75,False
85.25,27,2287.25,True
20.15,6,130.5,False
90.35,9,767.9,False
55.75,8,446.8,False
114.6,71,8100.25,False
80.05,10,830.7,True
20.0,1,20.0,True
66.8,71,4689.15,False
100.3,68,6754.35,False
105.35,34,3540.65,False
85.2,26,2184.6,False
48.8,22,1054.6,True
18.95,7,130.55,False
69.8,20,1540.35,False
106.15,60,6411.25,False
20.55,72,1432.55,False
105.75,72,7629.85,False
25.25,4,101.9,False
19.75,16,313.4,False
104.85,62,6312.9,False
60.95,10,629.55,False
81.15,31,2640.55,False
19.1,71,1372.45,False
20.8,58,1212.25,False
90.15,70,6237.05,False
90.1,71,6310.9,False
74.1,69,5031.0,False
85.05,1,85.05,True
118.75,72,8672.45,False
85.9,26,2196.45,False
95.0,33,3008.15,False
20.15,10,220.8,False
101.3,57,5779.6,False
21.2,10,222.65,False
24.2,39,914.6,False
20.3,11,246.3,False
102.8,21,2110.15,True
85.3,68,5560.0,False
89.6,18,1633.0,False
99.95,6,547.65,True
56.25,18,969.85,False
50.95,52,2610.65,False
115.85,56,6567.9,False
103.65,45,4747.85,False
26.1,67,1759.55,False
35.1,3,101.1,False
99.1,65,6496.15,False
67.25,63,4234.15,False
25.0,11,300.7,False
59.55,1,59.55,False
77.8,55,4323.35,False
55.1,25,1466.1,False
117.8,72,8684.8,True
24.15,72,1776.45,False
45.25,65,2933.95,False
79.5,54,4370.25,True
20.25,7,144.35,False
64.75,72,4804.75,False
54.6,21,1125.2,False
20.7,2,39.85,False
94.75,4,422.4,False
79.65,3,251.75,True
115.8,72,8332.15,False
49.45,6,314.6,False
83.8,52,4331.4,False
95.35,69,6382.0,False
94.7,8,740.3,True
74.05,8,600.15,False
89.6,63,5538.8,False
116.6,60,7049.5,False
54.2,12,690.5,False
19.3,13,279.3,False
65.05,22,1427.55,False
92.5,5,452.7,True
19.45,1,19.45,True
24.05,72,1709.15,False
18.75,2,53.15,False
20.15,40,777.35,False
20.0,44,860.85,False
71.0,71,5012.1,False
75.55,2,166.3,True
93.6,26,2404.1,False
70.0,1,70.0,True
24.4,1,24.4,False
74.8,65,4820.15,True
65.25,3,209.9,False
50.55,13,610.75,False
104.4,33,3409.6,True
70.7,1,70.7,False
45.25,4,155.35,False
70.3,2,144.0,False
108.95,72,7875.0,False
26.45,37,911.6,False
86.2,15,1270.2,True
19.65,23,478.1,False
51.2,30,1561.5,True
19.05,42,761.85,False
74.75,32,2282.95,False
75.8,22,1615.1,False
25.1,42,1097.15,False
44.45,8,369.3,False
104.3,65,6725.3,False
19.5,2,31.55,True
89.0,70,6293.2,False
20.15,22,432.5,False
74.9,4,321.75,True
74.9,2,147.15,True
36.15,67,2434.45,False
19.2,25,532.1,False
19.25,20,375.25,False
61.2,2,125.95,False
20.45,51,1042.65,False
35.05,46,1620.25,False
100.25,25,2387.75,True
44.0,13,659.35,False
102.8,25,2660.2,True
50.35,26,1285.8,False
100.0,43,4211.55,True
20.0,19,377.55,False
99.85,10,990.9,True
94.2,2,193.8,True
86.4,72,6058.95,False
58.4,18,964.9,False
83.85,9,790.15,True
88.3,27,2467.75,True
94.1,24,2322.85,False
104.05,69,7262.0,True
108.9,46,4854.3,False
107.4,72,7748.75,False
94.7,22,1914.9,True
90.85,70,6470.1,False
19.9,2,57.4,False
66.4,31,2019.8,False
100.65,56,5688.05,True
100.7,16,1522.7,False
25.6,52,1334.5,False
19.85,13,252.0,False
20.75,35,700.45,False
95.8,59,5655.45,False
94.65,72,6747.35,False
80.55,66,5265.1,True
106.65,49,5174.35,False
45.85,2,105.6,False
104.35,21,2271.85,False
55.45,54,2966.95,False
78.85,24,1772.25,True
61.15,1,61.15,False
78.95,6,494.95,False
44.45,1,44.45,True
109.2,49,5290.45,False
61.3,56,3346.8,False
96.85,56,5219.65,False
40.55,6,217.5,False
19.8,32,607.7,False
108.25,50,5431.4,False
105.05,58,6004.85,False
90.45,65,5957.9,False
86.4,64,5442.05,False
66.9,66,4370.25,False
110.7,38,4428.6,False
20.0,20,416.45,False
84.9,36,3067.2,True
102.1,64,6688.1,False
20.25,1,20.25,True
70.15,60,4224.7,False
74.35,1,74.35,True
80.05,50,4042.2,False
62.05,1,62.05,True
49.2,72,3580.95,False
20.5,60,1198.8,False
38.25,46,1755.35,False
54.95,69,3772.5,False
96.6,31,2877.95,False
19.9,19,357.7,False
19.9,71,1397.3,False
84.6,12,959.9,False
80.0,39,3182.95,True
85.25,44,3704.15,False
81.25,56,4620.4,False
115.5,72,8312.75,False
104.1,5,541.9,True
79.0,11,929.3,False
39.1,24,971.3,True
94.65,15,1285.05,False
20.8,72,1521.2,False
59.5,56,3389.25,False
20.05,64,1198.05,False
100.45,34,3414.65,False
76.5,2,162.45,True
20.6,35,754.0,False
20.3,22,467.15,False
49.2,5,216.9,True
39.55,9,373.0,False
23.15,11,245.2,True
20.45,23,481.1,False
80.85,4,302.75,True
25.25,68,1728.2,False
91.25,33,2964.05,False
72.45,31,2156.25,False
60.1,1,60.1,True
19.7,56,1051.9,False
78.95,1,78.95,True
75.1,66,5013.0,False
25.0,72,1738.9,False
69.15,34,2275.1,False
91.55,58,5511.65,False
45.15,2,98.5,True
35.8,37,1316.9,False
113.15,71,7993.3,False
19.85,1,19.85,False
19.8,71,1388.45,False
19.9,35,666.0,False
19.7,6,94.45,False
79.4,3,244.65,True
59.1,69,4134.7,False
53.95,44,2375.4,True
91.15,53,4862.5,False
99.3,24,2431.35,True
68.95,5,351.5,False
51.55,2,106.2,False
24.4,62,1413.0,False
96.8,19,1743.05,False
70.05,9,657.5,False
19.5,53,1050.5,False
78.75,5,426.35,False
69.2,71,4982.5,False
19.55,1,19.55,False
80.65,18,1451.9,True
103.65,72,7634.8,False
54.7,4,235.05,False
54.15,59,3116.15,False
71.1,1,71.1,True
84.85,31,2633.4,False
20.0,3,49.65,False
106.25,65,6979.8,True
99.25,49,4920.8,False
19.35,2,46.35,False
20.8,53,1021.8,True
94.75,55,5276.1,False
114.05,72,8289.2,False
74.9,36,2659.45,False
19.8,10,196.75,False
94.0,1,94.0,True
80.85,72,5824.75,False
54.65,28,1517.5,False
91.7,38,3479.05,False
118.6,61,7365.7,False
24.55,52,1331.05,False
19.45,67,1195.95,False
116.15,34,3946.9,False
80.6,54,4299.95,False
20.3,1,20.3,False
89.85,15,1424.95,True
46.0,4,193.6,True
66.25,9,620.55,True
99.8,46,4391.25,False
90.0,22,1993.8,True
70.45,38,2597.6,True
75.0,55,4213.9,False
19.9,1,19.9,False
80.3,64,5017.7,False
19.75,53,1052.35,True
84.3,58,4916.4,False
54.05,56,2959.8,False
104.9,72,7559.55,False
53.95,1,53.95,True
97.25,72,7133.1,False
83.05,22,1799.3,False
105.5,8,829.55,True
81.0,16,1312.15,True
41.1,39,1597.05,False
45.0,12,524.35,False
74.55,54,4191.45,False
40.2,18,711.95,False
70.5,32,2201.75,False
19.75,41,806.95,False
24.65,67,1620.45,False
104.25,65,6812.95,False
78.35,25,1837.9,False
69.8,1,69.8,True
109.7,67,7344.45,False
73.75,7,545.15,True
33.45,43,1500.25,False
94.6,24,2283.15,False
54.55,9,494.05,True
20.2,69,1376.5,False
20.3,37,755.4,False
39.4,20,825.4,False
69.15,7,488.65,False
76.25,37,2841.55,True
93.9,5,486.85,True
51.35,41,2075.1,False
100.05,54,5299.65,False
70.4,3,204.7,True
20.3,69,1356.3,False
94.45,53,5042.75,False
46.4,18,812.4,False
104.05,64,6605.55,False
91.15,31,2995.45,True
24.9,20,505.95,False
59.6,57,3509.4,False
108.5,63,6991.9,False
40.55,13,590.35,False
58.95,48,2789.7,False
70.95,2,137.95,True
20.75,57,1123.15,False
113.15,71,7953.25,False
48.8,7,349.8,False
63.05,16,1067.05,False
100.85,34,3527.3,False
99.5,37,3762.0,True
80.55,16,1248.9,False
64.4,48,3035.35,False
75.2,58,4300.8,False
84.9,72,6065.3,False
19.3,7,144.95,False
83.9,38,3233.6,True
117.45,48,5438.9,True
104.4,10,1081.45,True
74.65,30,2308.6,False
59.05,31,1882.8,False
69.1,46,3255.35,False
20.55,50,1067.65,False
76.55,28,2065.4,False
62.5,66,4136.4,False
29.4,8,221.9,True
94.9,41,3848.0,False
111.65,72,8022.85,False
19.9,7,173.15,False
20.45,38,781.25,False
106.05,44,4510.8,False
113.45,47,5317.8,False
92.55,53,4779.45,False
65.6,4,250.1,False
84.35,20,1745.2,False
44.65,2,74.9,True
71.1,57,4140.1,False
85.15,44,3670.5,False
49.7,24,1167.8,False
30.2,15,469.65,False
25.25,3,58.9,True
84.05,4,333.55,True
85.7,37,3171.15,True
74.7,1,74.7,True
56.35,24,1381.2,False
90.8,5,455.5,True
107.55,33,3645.5,False
19.85,58,1158.85,False
95.9,72,6954.15,False
23.85,71,1672.1,False
106.15,28,3152.5,True
83.85,51,4307.1,False
85.35,30,2530.4,True
84.8,72,6141.65,False
90.85,36,3186.7,True
76.1,14,1054.8,False
74.55,72,5430.65,False
39.2,22,849.9,False
79.55,2,151.75,False
19.6,15,299.4,False
19.55,51,1086.75,False
39.15,70,2692.75,False
20.1,71,1389.6,False
99.95,39,3767.4,False
59.8,61,3641.5,False
49.75,52,2535.55,False
35.75,1,35.75,True
108.5,64,6880.85,False
60.15,62,3753.2,False
19.05,30,637.55,False
46.0,4,181.6,True
84.0,63,5329.55,False
44.55,1,44.55,False
103.45,15,1539.8,False
80.65,27,2209.75,False
57.2,4,223.75,False
110.75,72,7751.7,False
24.7,45,1174.35,False
97.05,45,4385.05,False
76.35,36,2606.35,False
89.4,17,1539.45,True
18.9,1,18.9,False
74.45,16,1261.35,False
19.8,3,58.15,True
50.9,4,225.6,True
84.4,71,5969.3,False
24.4,10,253.9,False
20.05,20,400.0,False
81.0,4,340.85,True
98.35,26,2515.3,True
55.5,4,227.35,False
51.0,5,305.95,True
91.65,4,365.4,True
84.3,29,2357.75,False
100.2,2,198.5,False
19.4,29,554.25,False
90.85,1,90.85,True
69.4,1,69.4,True
94.45,8,742.95,True
20.4,13,251.65,False
94.75,59,5597.65,False
20.15,1,20.15,True
95.7,50,4816.7,True
44.35,18,768.05,False
74.55,17,1215.8,False
73.6,47,3522.65,False
74.95,26,1834.95,True
47.95,6,305.1,True
50.1,19,910.45,False
63.6,3,155.65,True
53.0,68,3656.25,False
19.85,2,52.0,False
24.35,7,150.85,False
19.55,18,389.25,False
25.05,71,1873.7,False
93.8,13,1261.0,False
36.85,3,108.7,True
103.75,72,7346.2,False
56.75,66,3708.4,False
20.8,24,469.65,False
44.1,1,44.1,True
24.45,56,1385.85,False
25.6,22,548.8,False
50.75,14,712.75,True
104.4,61,6405.0,True
39.3,40,1637.4,True
59.65,42,2536.55,False
83.3,72,6042.7,False
79.55,12,958.25,False
24.45,71,1730.65,False
19.2,26,459.6,False
29.8,7,201.95,False
45.5,6,285.2,False
106.45,58,6145.85,True
30.05,51,1529.45,False
65.65,72,4664.5,False
96.05,18,1740.7,True
75.1,7,552.95,True
74.05,47,3496.3,False
44.7,2,93.7,True
110.75,62,7053.35,False
19.7,16,301.55,False
49.5,6,312.7,False
55.0,19,1046.5,True
43.95,69,2960.1,False
74.35,11,834.2,True
111.15,64,6953.4,False
104.7,39,4134.85,True
55.7,15,899.8,True
20.6,25,541.5,False
19.65,6,116.85,False
115.8,66,7942.15,False
88.65,61,5321.25,False
94.5,43,4156.8,False
20.1,12,223.6,False
34.65,23,768.45,False
52.3,71,3765.05,False
65.0,34,2157.5,False
19.85,5,108.05,True
35.45,41,1391.65,False
19.7,72,1379.8,False
95.6,14,1273.3,False
19.85,41,810.45,False
81.85,23,1810.85,False
109.3,71,7782.85,False
70.3,1,70.3,True
25.4,72,1797.1,False
69.8,6,377.85,False
20.0,23,445.3,False
85.55,10,851.75,True
109.9,72,7624.2,False
50.3,7,355.1,False
94.5,6,575.45,True
101.5,9,906.85,False
89.15,12,1057.55,False
19.4,1,19.4,False
29.9,48,1388.75,False
78.8,20,1641.3,False
85.35,16,1375.15,True
79.65,2,152.7,True
19.3,10,185.2,False
79.6,2,195.05,True
96.8,20,1826.7,False
20.65,20,417.5,False
19.8,19,344.5,False
90.6,19,1660.0,True
104.6,22,2180.55,False
80.05,35,2835.9,False
45.15,1,45.15,False
73.15,39,2730.85,False
99.1,54,5437.1,False
20.2,1,20.2,True
106.05,66,6981.35,True
105.35,56,5794.45,False
45.65,18,747.2,False
79.95,16,1267.95,False
54.45,68,3674.95,False
25.1,53,1275.6,False
84.7,72,5893.9,False
75.85,9,724.65,False
48.8,30,1536.75,False
99.15,36,3615.6,True
35.2,18,607.3,False
76.25,55,4154.55,False
55.9,39,2184.35,True
82.35,21,1852.85,True
40.4,2,77.15,True
24.9,33,847.8,False
54.3,44,2390.45,False
66.3,30,1923.5,False
20.9,71,1493.2,False
75.35,4,338.1,True
85.15,35,3030.6,True
75.35,1,75.35,False
104.45,23,2184.85,False
49.45,22,1031.4,False
19.45,49,921.3,False
92.15,42,3875.4,False
93.8,33,3124.5,True
19.85,7,144.15,False
100.25,67,6689.0,False
95.7,15,1451.1,False
93.15,67,6368.2,False
69.7,53,3729.6,False
19.8,21,350.1,False
71.35,40,2847.2,False
20.75,22,452.35,False
40.6,39,1494.5,False
20.4,45,930.45,True
20.35,2,41.85,False
19.75,57,1272.05,False
54.4,8,475.1,False
94.7,7,673.1,True
30.5,6,208.7,True
20.45,7,150.75,False
66.15,49,3199.0,False
89.85,65,5844.65,False
45.05,55,2462.6,False
86.85,71,6263.8,False
96.75,35,3403.4,False
77.0,3,237.75,True
20.1,11,221.35,True
75.3,1,75.3,True
106.65,17,1672.1,False
110.15,72,7881.2,False
82.85,28,2320.8,False
20.1,18,370.5,False
99.2,40,4062.2,True
59.45,52,3043.7,False
58.6,47,2723.4,False
49.7,23,1081.25,False
65.85,66,4097.05,False
73.5,8,632.2,False
85.5,47,4042.3,True
20.05,7,164.85,True
113.65,71,8166.8,False
83.4,50,4113.7,False
65.65,46,3047.15,False
70.4,1,70.4,True
61.35,66,4193.4,False
85.9,42,3729.75,False
75.65,5,399.45,False
49.75,7,331.3,True
70.9,29,1964.6,False
49.85,27,1336.15,False
75.3,15,1147.45,True
20.1,25,486.05,False
94.0,11,1078.9,True
103.05,57,5925.75,False
118.35,67,7804.15,True
99.7,47,4747.2,False
81.9,13,1028.9,False
30.45,8,226.45,True
96.1,44,4364.1,True
66.2,71,4692.55,False
104.25,24,2433.9,True
80.2,15,1217.25,True
19.75,1,19.75,False
72.6,2,154.3,False
116.5,55,6382.55,False
106.8,71,7623.2,False
24.95,50,1261.45,False
89.25,1,89.25,False
19.25,5,86.05,False
104.55,66,6779.05,False
87.2,49,4345.0,False
30.75,3,82.85,False
25.7,66,1714.55,False
86.2,11,893.2,False
30.1,28,810.85,False
99.35,65,6347.55,False
19.2,62,1123.65,False
20.1,2,43.15,False
20.35,2,35.1,False
25.65,55,1388.0,False
94.55,41,3851.45,False
104.2,17,1743.5,True
94.4,30,2638.1,False
56.1,17,946.95,False
68.25,16,1114.85,False
24.75,72,1777.6,False
76.25,9,684.85,False
74.35,1,74.35,False
54.15,23,1312.45,False
19.45,8,159.2,False
34.95,19,610.2,False
53.65,7,404.35,False
69.65,1,69.65,True
104.0,61,6363.45,False
70.35,57,4124.65,False
80.8,9,713.1,True
64.85,15,950.75,False
19.65,1,19.65,False
45.9,12,505.95,False
20.0,54,1149.65,False
44.8,4,169.65,False
80.3,7,526.7,True
20.35,20,393.15,False
45.8,26,1147.0,False
84.1,36,3021.6,True
108.95,53,5718.2,False
69.35,3,191.35,True
64.35,68,4539.6,False
90.8,72,6397.6,False
24.95,12,280.4,False
79.6,34,2718.3,True
84.7,68,5711.05,False
70.8,50,3478.15,False
36.45,1,36.45,True
104.4,41,4133.95,False
101.5,30,2917.65,False
54.3,1,54.3,False
103.95,29,2964.8,False
91.1,23,2198.3,False
19.95,60,1189.9,False
26.45,72,1914.5,False
89.4,22,2001.5,True
75.1,72,5336.35,False
108.1,66,7238.6,False
110.15,72,7998.8,False
80.35,47,3825.85,True
111.5,51,5703.25,False
106.5,70,7397.0,False
19.9,9,164.6,False
111.1,59,6555.2,False
70.7,3,225.65,False
24.85,38,955.75,False
91.2,37,3382.3,False
65.6,37,2313.8,False
40.65,24,933.3,True
59.45,14,780.85,False
109.95,72,7852.4,False
60.45,53,3184.25,True
84.9,8,764.95,True
38.5,72,2763.0,False
92.55,17,1614.7,False
73.55,2,145.4,True
20.15,8,156.25,True
34.7,48,1604.5,True
24.5,10,270.15,False
20.6,1,20.6,False
58.0,29,1734.5,False
107.45,65,7047.5,False
65.5,8,573.15,False
25.45,61,1538.6,False
100.15,45,4459.8,False
104.45,72,7459.0,False
21.15,12,306.05,False
96.2,7,639.7,False
44.4,9,348.15,False
107.55,43,4533.9,True
94.35,58,5563.65,False
98.75,16,1587.55,True
20.3,2,40.25,False
101.15,8,842.9,True
105.75,40,4228.55,False
81.15,9,784.45,False
89.55,41,3729.75,False
54.75,26,1406.9,False
53.75,33,1857.3,False
105.75,68,7322.5,False
105.85,65,6725.5,False
64.2,55,3627.3,False
88.7,20,1761.45,True
87.7,19,1725.95,False
89.3,45,4192.15,False
20.15,70,1411.2,False
79.75,2,164.5,True
94.55,27,2724.6,True
20.05,12,264.55,False
67.2,72,4671.7,False
94.55,12,1173.55,False
69.05,5,318.5,True
107.5,71,7713.55,False
73.0,35,2471.25,False
114.75,70,7842.3,False
76.05,31,2227.8,False
96.25,52,4990.25,True
101.1,37,3744.05,True
104.7,69,7220.35,True
77.9,30,2351.45,False
90.65,33,2989.6,False
110.45,54,6077.75,False
68.7,59,4070.95,False
44.85,55,2479.05,False
29.8,69,2134.3,False
88.9,66,6000.1,False
58.75,37,2203.1,False
19.85,9,183.15,False
86.9,69,6194.1,False
59.65,10,638.95,False
55.25,40,2139.2,True
66.4,13,831.75,False
90.1,6,521.3,True
20.15,69,1337.5,False
108.1,66,7181.95,False
53.75,11,608.0,True
56.9,46,2560.1,False
89.3,6,577.6,True
109.6,56,5953.0,False
25.15,70,1790.15,False
79.15,33,2531.4,False
66.75,72,4760.3,False
95.2,3,292.85,True
48.8,19,953.65,False
45.7,5,198.0,True
80.7,71,5705.05,False
74.5,8,609.9,True
20.55,1,20.55,False
79.65,1,79.65,True
115.1,61,6993.65,False
59.7,71,4122.65,False
86.45,68,5762.95,False
33.7,46,1537.85,False
80.1,33,2603.3,False
104.05,53,5566.4,False
108.75,50,5431.9,False
41.1,57,2258.25,False
20.35,54,1092.35,False
105.9,60,6401.25,False
101.3,28,2812.2,True
80.05,1,80.05,True
89.2,29,2698.35,True
65.5,10,616.9,False
40.45,43,1912.85,False
70.45,13,849.1,False
78.8,43,3460.3,False
83.65,19,1465.75,True
90.1,1,90.1,False
82.45,69,5555.3,False
20.25,61,1278.8,False
66.25,43,2907.35,False
19.5,6,146.3,True
51.25,1,51.25,True
89.7,56,4952.95,False
64.55,70,4504.9,False
45.6,1,45.6,True
93.65,49,4520.15,False
49.65,6,267.35,True
73.6,32,2316.85,False
109.75,72,8075.35,False
61.45,37,2302.35,False
106.4,69,7251.9,False
81.9,26,2078.55,False
105.2,58,6225.4,False
54.6,24,1242.25,False
20.55,5,99.45,False
20.0,15,288.05,True
19.7,30,599.25,False
66.05,55,3462.1,False
34.0,25,853.0,True
92.5,10,934.1,True
54.05,44,2375.2,False
58.9,47,2813.05,False
88.35,13,1222.8,True
107.95,49,5293.2,True
96.9,64,6314.35,False
19.1,1,19.1,False
50.0,20,1003.05,False
45.4,37,1593.1,False
85.45,30,2509.95,False
84.1,38,3187.65,False
74.45,1,74.45,True
64.75,37,2345.2,True
66.25,52,3330.1,False
76.9,71,5522.7,False
89.8,26,2335.3,True
74.6,66,4798.4,False
116.95,72,8594.4,False
40.65,25,970.55,False
114.35,69,7665.8,False
69.7,53,3686.05,False
95.5,12,1115.15,True
98.65,26,2537.0,False
61.65,21,1393.6,False
89.35,1,89.35,False
95.4,48,4445.3,False
35.4,26,978.6,False
19.95,60,1258.15,False
19.25,18,331.35,False
29.65,10,291.4,True
84.5,5,453.75,True
20.4,4,84.75,False
24.75,65,1715.1,False
25.35,70,1715.15,False
90.7,18,1597.25,True
20.0,62,1250.1,False
59.75,66,3996.8,False
82.5,65,5215.1,False
70.3,3,235.5,True
20.35,34,673.2,False
90.8,16,1442.2,False
103.95,54,5639.05,True
104.95,50,5222.35,False
105.25,71,7291.75,False
74.75,10,799.65,True
50.8,1,50.8,True
23.75,18,424.5,False
61.3,4,249.4,False
75.8,58,4415.75,False
98.0,56,5270.6,False
80.25,2,144.55,True
78.9,32,2447.95,True
52.0,56,2884.9,False
84.75,36,3050.15,True
64.4,4,253.0,False
85.45,53,4517.25,True
45.8,10,436.2,False
30.5,4,118.4,False
19.9,1,19.9,True
69.15,51,3649.6,False
99.45,12,1200.15,True
49.25,6,255.6,False
39.35,63,2395.05,False
70.6,1,70.6,True
105.1,48,5083.55,False
81.0,5,389.6,True
20.1,35,644.5,False
84.85,6,523.5,True
19.75,2,39.3,False
19.75,50,989.05,False
70.4,33,2406.1,False
20.45,31,638.55,False
20.35,9,191.1,False
86.2,54,4524.05,False
95.65,46,4664.2,False
103.8,34,3470.8,False
97.2,71,6910.3,False
63.55,63,4014.2,False
24.95,51,1288.0,False
89.15,26,2277.65,True
99.0,64,6375.8,False
24.8,1,24.8,True
85.55,61,5251.75,False
94.0,15,1505.45,False
105.65,64,6903.1,True
50.3,18,913.3,False
95.0,57,5535.8,False
61.4,14,815.55,False
80.55,18,1411.65,False
78.5,72,5602.25,False
114.3,70,8244.3,False
20.05,38,741.5,False
62.65,68,4375.8,False
80.85,13,1008.7,True
92.7,65,5968.4,False
100.45,30,3096.9,False
75.2,51,3901.25,False
84.75,31,2613.4,False
89.45,9,853.1,True
79.5,72,5661.7,False
72.15,10,794.25,True
19.8,37,695.05,False
76.4,2,160.8,True
100.9,55,5552.05,False
95.3,33,3275.15,False
90.95,46,4236.6,False
54.5,1,54.5,False
61.6,20,1174.35,True
79.9,9,741.7,True
96.15,32,3019.25,True
49.6,19,962.9,False
65.3,70,4759.75,True
25.0,61,1498.35,False
45.45,26,1233.15,False
107.75,45,4882.8,False
89.1,62,5411.65,False
19.65,1,19.65,True
44.75,3,148.05,False
101.6,41,3930.55,False
103.15,67,6895.5,False
84.65,1,84.65,True
95.65,71,6856.95,False
75.1,37,2658.8,False
61.35,60,3766.2,False
69.55,1,69.55,True
19.7,6,129.55,False
31.05,13,347.25,True
51.0,11,581.7,False
51.0,7,354.05,True
88.85,10,929.45,False
20.05,34,679.0,False
65.1,62,3846.75,False
70.15,64,4480.7,False
44.35,1,44.35,True
20.75,25,499.4,False
56.05,26,1553.2,False
19.95,10,219.5,False
98.6,53,5311.85,False
79.7,7,586.05,True
79.0,33,2576.8,False
89.45,71,6435.25,False
74.2,29,1993.25,False
81.0,24,1923.85,False
49.6,20,939.8,False
84.6,1,84.6,False
55.0,54,3092.65,True
84.85,5,415.55,True
84.2,72,5986.55,False
106.3,52,5487.0,False
69.05,9,651.5,False
45.4,1,45.4,False
73.65,1,73.65,True
73.9,33,2405.05,True
77.75,55,4458.15,True
99.35,69,6856.45,False
50.75,1,50.75,False
87.1,54,4735.2,False
20.15,33,682.15,False
98.7,45,4525.8,False
25.2,11,321.05,False
55.7,6,335.65,False
65.35,21,1424.4,False
25.3,65,1748.55,False
84.35,6,474.9,True
84.95,8,668.4,True
73.85,11,926.25,True
24.25,43,1077.95,False
51.8,49,2541.25,True
46.0,1,46.0,True
79.4,15,1156.1,True
60.5,60,3694.45,False
25.1,17,382.8,False
71.8,16,1167.8,True
20.05,35,746.75,False
88.4,44,3912.9,True
30.25,12,368.85,False
20.2,1,20.2,False
59.9,28,1654.7,False
25.15,70,1940.85,False
46.0,5,221.7,True
101.3,18,1794.65,False
76.95,70,5289.8,False
55.3,9,501.2,False
92.45,67,6140.85,False
48.45,1,48.45,False
19.35,18,309.25,False
51.75,4,201.1,True
86.7,71,6179.35,False
94.4,30,2838.7,True
55.7,1,55.7,False
84.25,55,4589.85,False
64.65,59,3735.45,False
70.15,1,70.15,True
69.2,7,477.55,False
54.65,45,2553.7,False
24.75,54,1342.15,False
23.95,51,1216.35,False
105.0,72,7578.05,False
59.85,44,2603.95,False
20.05,2,42.7,False
92.15,66,6056.9,False
44.8,68,2983.65,False
20.9,31,689.35,False
95.4,21,2025.1,False
80.35,21,1747.2,False
85.1,55,4657.95,False
34.7,9,296.1,True
115.05,71,8016.6,False
81.1,1,81.1,True
19.95,22,433.5,False
20.55,1,20.55,True
106.6,61,6428.4,True
86.15,67,5883.85,False
78.85,14,1043.8,False
106.75,59,6252.9,True
86.55,21,1857.25,False
42.4,4,146.4,False
89.45,3,240.45,True
24.25,70,1724.15,False
97.9,3,315.3,True
20.5,21,429.55,False
19.6,20,356.15,False
20.25,22,488.25,False
55.7,1,55.7,True
